fields.centroid;Année;Type EPCI;CODE GRAND SECTEUR;Code Departement;fields.nombre_de_mailles_secretisees;Nom COMMUNE;Nom Departement;Code EPCI;Code Region;Code COMMUNE;CODE SECTEUR NAF2;CODE CATEGORIE CONSOMMATION;Nb sites;Nom Region;Conso moyenne (MWh);Conso totale (MWh);Nom EPCI;geometry.type;geometry_coord;Superficie des logements 30 à 40 m2;Residences principales apres 2016;Residences principales de 2006 a 2015;Residences principales de 1991 a 2005;Superficie des logements 60 à 80 m2;Residences principales de 1946 a 1970;Residences principales avant 1919;Residences principales de 1971 a 1990;Superficie des logements 40 à 60 m2;Superficie des logements < 30 m2;Nombre d'habitants;Taux de logements collectifs;Residences principales de 1919 a 1945;Superficie des logements > 100 m2;Taux de résidences principales;Superficie des logements 80 à 100 m2;Taux de chauffage électrique;Conso moyenne usages thermosensibles (MWh);Conso moyenne corrigée de l'aléa climatique  usages thermosensibles (MWh);DJU à TR;Conso totale corrigée de l'aléa climatique  usages thermosensibles (MWh);Part thermosensible (%);Conso totale  usages thermosensibles (MWh);Thermosensibilité totale (kWh/DJU);Conso totale  usages non thermosensibles (MWh);Thermosensibilité moyenne (kWh/DJU);Conso moyenne  usages non thermosensibles (MWh);DJU à TN
[45.453634744, 6.258435939];2018;CC;RESIDENTIEL;73;0;Saint-Pierre-de-Belleville;Savoie;247300676;84;73272;;RES;114.0;Auvergne-Rhône-Alpes;5.401054232553482;615.7201825110969;CC Porte de Maurienne;Point;[6.258435939, 45.453634744];1.25;3.75;12.5;17.5;13.75;28.75;10.0;21.25;7.5;2.5;174.0;17.0062275057622;6.25;52.5;71.7639396967615;22.5;23.75;;;;;;;;;;;
[45.46101631, 5.758938566];2018;CC;INDUSTRIE;73;1;Saint-Pierre-de-Genebroz;Savoie;200040111;84;73275;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Chartreuse;Point;[5.758938566, 45.46101631];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.387995289, 6.237982337];2018;CC;INDUSTRIE;73;0;Saint-Rémy-de-Maurienne;Savoie;247300361;84;73278;35;ENT;2.0;Auvergne-Rhône-Alpes;5.741833333333333;11.483666666666666;CC du Canton de la Chambre;Point;[6.237982337, 45.387995289];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.387995289, 6.237982337];2018;CC;INDUSTRIE;73;0;Saint-Rémy-de-Maurienne;Savoie;247300361;84;73278;43;ENT;1.0;Auvergne-Rhône-Alpes;4.370847092764013;4.370847092764013;CC du Canton de la Chambre;Point;[6.237982337, 45.387995289];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;TERTIAIRE;73;0;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;70;ENT;3.0;Auvergne-Rhône-Alpes;75.09757054329425;225.29271162988277;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.20159298, 6.202196186];2018;CC;TERTIAIRE;73;0;Saint-Sorlin-d'Arves;Savoie;200070464;84;73280;88;ENT;1.0;Auvergne-Rhône-Alpes;44.03601123327562;44.03601123327562;CC Coeur de Maurienne Arvan;Point;[6.202196186, 45.20159298];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.564739666, 5.844416703];2018;CA;TERTIAIRE;73;0;Saint-Sulpice;Savoie;200069110;84;73281;84;ENT;1.0;Auvergne-Rhône-Alpes;34.2415;34.2415;CA Chambéry Métropole-Coeur des Bauges;Point;[5.844416703, 45.564739666];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.494286918, 5.832623728];2018;CC;INDUSTRIE;73;1;Saint-Thibaud-de-Couz;Savoie;200040111;84;73282;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Chartreuse;Point;[5.832623728, 45.494286918];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.494286918, 5.832623728];2018;CC;TERTIAIRE;73;0;Saint-Thibaud-de-Couz;Savoie;200040111;84;73282;;PRO;32.0;Auvergne-Rhône-Alpes;4.485771963369653;143.5447028278289;CC Coeur de Chartreuse;Point;[5.832623728, 45.494286918];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.626597582, 6.299934783];2018;CA;INDUSTRIE;73;1;Saint-Vital;Savoie;200068997;84;73283;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.299934783, 45.626597582];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.580603459, 5.713998328];2018;CC;TERTIAIRE;73;0;Rochefort;Savoie;247300528;84;73214;36;ENT;1.0;Auvergne-Rhône-Alpes;115.94686247520139;115.94686247520139;CC Val Guiers;Point;[5.713998328, 45.580603459];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.580603459, 5.713998328];2018;CC;RESIDENTIEL;73;0;Rochefort;Savoie;247300528;84;73214;;RES;115.0;Auvergne-Rhône-Alpes;6.794101573672413;781.3216809723275;CC Val Guiers;Point;[5.713998328, 45.580603459];1.26581489405205;2.53175446208165;0.0;24.0506076609666;10.1265191524164;8.86070425836438;36.7088812754647;24.0506076609666;3.79744468215616;0.0;199.0;3.84239119122453;3.79744468215616;62.0253038304833;85.8204867025602;22.7847927669145;16.4557182966543;;;;;;;;;;;
[45.570257342, 6.423818794];2018;CA;RESIDENTIEL;73;0;Rognaix;Savoie;200068997;84;73216;;RES;213.0;Auvergne-Rhône-Alpes;6.238329394847385;1328.764161102493;CA Arlysère;Point;[6.423818794, 45.570257342];0.0;4.67836257309941;5.84795321637427;32.7485380116959;16.9590643274854;22.2222222222222;5.26315789473684;26.3157894736842;8.18713450292398;0.584795321637427;444.0;3.53982300884956;2.92397660818713;37.4269005847953;79.9065420560748;36.8421052631579;24.5614035087719;;;;;;;;;;;
[45.471632353, 6.136902031];2018;CC;TERTIAIRE;73;1;Rotherens;Savoie;200041010;84;73217;;PRO;;Auvergne-Rhône-Alpes;;;CC Coeur de Savoie;Point;[6.136902031, 45.471632353];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395018403, 6.356435289];2018;CC;INDUSTRIE;73;0;Saint François Longchamp;Savoie;247300361;84;73235;35;ENT;1.0;Auvergne-Rhône-Alpes;0.029166666666666667;0.029166666666666667;CC du Canton de la Chambre;Point;[6.356435289, 45.395018403];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395018403, 6.356435289];2018;CC;TERTIAIRE;73;0;Saint François Longchamp;Savoie;247300361;84;73235;61;ENT;1.0;Auvergne-Rhône-Alpes;8.354403668889876;8.354403668889876;CC du Canton de la Chambre;Point;[6.356435289, 45.395018403];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395018403, 6.356435289];2018;CC;TERTIAIRE;73;0;Saint François Longchamp;Savoie;247300361;84;73235;70;ENT;6.0;Auvergne-Rhône-Alpes;108.3752259825645;650.251355895387;CC du Canton de la Chambre;Point;[6.356435289, 45.395018403];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468907561, 6.249468815];2018;CC;TERTIAIRE;73;0;Saint-Alban-d'Hurtières;Savoie;247300676;84;73220;;PRO;26.0;Auvergne-Rhône-Alpes;3.5355807145740696;91.92509857892581;CC Porte de Maurienne;Point;[6.249468815, 45.468907561];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.551555099, 5.780174427];2018;CC;TERTIAIRE;73;0;Saint-Alban-de-Montbel;Savoie;247300668;84;73219;55;ENT;1.0;Auvergne-Rhône-Alpes;153.77245476377587;153.77245476377587;CC du Lac d'Aiguebelette (Ccla);Point;[5.780174427, 45.551555099];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.551555099, 5.780174427];2018;CC;INCONNU;73;1;Saint-Alban-de-Montbel;Savoie;247300668;84;73219;;PRO;;Auvergne-Rhône-Alpes;;;CC du Lac d'Aiguebelette (Ccla);Point;[5.780174427, 45.551555099];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.551555099, 5.780174427];2018;CC;TERTIAIRE;73;0;Saint-Alban-de-Montbel;Savoie;247300668;84;73219;;PRO;43.0;Auvergne-Rhône-Alpes;13.57152132771265;583.575417091644;CC du Lac d'Aiguebelette (Ccla);Point;[5.780174427, 45.551555099];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.587985344, 5.957477959];2018;CA;TERTIAIRE;73;0;Saint-Alban-Leysse;Savoie;200069110;84;73222;56;ENT;1.0;Auvergne-Rhône-Alpes;520.7531713030463;520.7531713030463;CA Chambéry Métropole-Coeur des Bauges;Point;[5.957477959, 45.587985344];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.587985344, 5.957477959];2018;CA;TERTIAIRE;73;0;Saint-Alban-Leysse;Savoie;200069110;84;73222;86;ENT;2.0;Auvergne-Rhône-Alpes;407.4348703776035;814.869740755207;CA Chambéry Métropole-Coeur des Bauges;Point;[5.957477959, 45.587985344];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.224224927, 6.615907402];2018;CC;TERTIAIRE;73;0;Saint-André;Savoie;200070340;84;73223;52;ENT;1.0;Auvergne-Rhône-Alpes;130.9358910411824;130.9358910411824;CC Haute-Maurienne Vanoise;Point;[6.615907402, 45.224224927];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.224224927, 6.615907402];2018;CC;INDUSTRIE;73;1;Saint-André;Savoie;200070340;84;73223;;PRO;;Auvergne-Rhône-Alpes;;;CC Haute-Maurienne Vanoise;Point;[6.615907402, 45.224224927];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.479610409, 6.054187614];2018;CC;TERTIAIRE;73;0;Sainte-Hélène-du-Lac;Savoie;200041010;84;73240;33;ENT;1.0;Auvergne-Rhône-Alpes;8.72669775801197;8.72669775801197;CC Coeur de Savoie;Point;[6.054187614, 45.479610409];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.602106536, 6.326012576];2018;CA;TERTIAIRE;73;0;Sainte-Hélène-sur-Isère;Savoie;200068997;84;73241;52;ENT;1.0;Auvergne-Rhône-Alpes;457.8241763736538;457.8241763736538;CA Arlysère;Point;[6.326012576, 45.602106536];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.602106536, 6.326012576];2018;CA;TERTIAIRE;73;0;Sainte-Hélène-sur-Isère;Savoie;200068997;84;73241;84;ENT;1.0;Auvergne-Rhône-Alpes;42.47137409935279;42.47137409935279;CA Arlysère;Point;[6.326012576, 45.602106536];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;TERTIAIRE;73;0;Salins-Fontaine;Savoie;200023299;84;73284;96;ENT;2.0;Auvergne-Rhône-Alpes;460.1895831666666;920.3791663333332;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;INCONNU;73;0;Salins-Fontaine;Savoie;200023299;84;73284;;PRO;11.0;Auvergne-Rhône-Alpes;3.7329849627252107;41.06283458997732;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.468380698, 6.519204805];2018;CC;RESIDENTIEL;73;0;Salins-Fontaine;Savoie;200023299;84;73284;;RES;502.0;Auvergne-Rhône-Alpes;5.43398605345954;2727.860998836689;CC Coeur de Tarentaise;Point;[6.519204805, 45.468380698];8.17177606616049;1.95554450444241;2.74703479925914;11.1205306622706;17.1735342373492;29.513487796569;7.76694638165237;43.590487079987;12.3308494433763;11.0665912232408;1012.0;47.9439782284302;3.30596877581947;34.6965686293705;85.2352213285806;16.560660821759;26.3308063701401;1.805611632870719;1.9243267091698826;2092.1090833333337;966.012008003281;33.23;906.417039701101;433.255152382837;3.6283744205888206;0.8630580724757709;1821.443959135588;2229.6607500000005
[45.88083784, 5.842768292];2018;CA;INCONNU;73;0;Serrières-en-Chautagne;Savoie;200068674;84;73286;;PRO;10.0;Auvergne-Rhône-Alpes;4.893382886790248;48.93382886790248;CA Grand Lac - CA du Lac du Bourget;Point;[5.842768292, 45.88083784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.88083784, 5.842768292];2018;CA;TERTIAIRE;73;0;Serrières-en-Chautagne;Savoie;200068674;84;73286;;PRO;61.0;Auvergne-Rhône-Alpes;7.510264734390995;458.1261487978507;CA Grand Lac - CA du Lac du Bourget;Point;[5.842768292, 45.88083784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.349946767, 6.720499661];2018;CC;TERTIAIRE;73;0;Pralognan-la-Vanoise;Savoie;200040798;84;73206;47;ENT;1.0;Auvergne-Rhône-Alpes;193.24450528431817;193.24450528431817;CC Val Vanoise;Point;[6.720499661, 45.349946767];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.692098904, 5.954658512];2018;CA;TERTIAIRE;73;0;Pugny-Chatenod;Savoie;200068674;84;73208;;PRO;40.0;Auvergne-Rhône-Alpes;9.572400986217106;382.8960394486843;CA Grand Lac - CA du Lac du Bourget;Point;[5.954658512, 45.692098904];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.692098904, 5.954658512];2018;CA;RESIDENTIEL;73;0;Pugny-Chatenod;Savoie;200068674;84;73208;;RES;503.0;Auvergne-Rhône-Alpes;8.45557156364904;4253.152496515467;CA Grand Lac - CA du Lac du Bourget;Point;[5.954658512, 45.692098904];3.01370267475818;0.547948426196326;13.1506802127821;22.1917882370567;7.94521117188188;10.136977538024;12.8767196690056;37.5342348159809;2.1917937047853;0.821908969972875;977.0;22.5215751119938;3.5616511009545;72.6027427220431;73.2592147672607;13.4246680952019;30.1369994089385;4.336139859450338;4.621231716905904;2092.1090833333383;2324.47955360367;51.28;2181.07834930352;1042.52611237098;4.119431704198702;2.0726165255884292;2072.074147211947;2229.6607500000064
[45.568518824, 6.040415869];2018;CA;RESIDENTIEL;73;0;Puygros;Savoie;200069110;84;73210;;RES;200.0;Auvergne-Rhône-Alpes;6.65107966265258;1330.215932530516;CA Chambéry Métropole-Coeur des Bauges;Point;[6.040415869, 45.568518824];0.675652021704884;3.37846603721131;6.75672614573573;20.9459677447033;13.5135209343671;4.05404941602057;20.2702470801028;38.5134694521954;2.02702470801028;0.0;377.0;4.25075640727041;6.08107412403085;61.486461904909;83.341771543609;22.2972717881131;18.2432223720925;;;;;;;;;;;
[45.707848568, 6.465031084];2018;CA;TERTIAIRE;73;0;Queige;Savoie;200068997;84;73211;84;ENT;1.0;Auvergne-Rhône-Alpes;5.746392242669917;5.746392242669917;CA Arlysère;Point;[6.465031084, 45.707848568];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.707848568, 6.465031084];2018;CA;TERTIAIRE;73;0;Queige;Savoie;200068997;84;73211;;PRO;28.0;Auvergne-Rhône-Alpes;10.080804347654693;282.2625217343314;CA Arlysère;Point;[6.465031084, 45.707848568];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.52982362, 5.946150612];2018;CA;INDUSTRIE;73;0;Saint-Baldoph;Savoie;200069110;84;73225;35;ENT;1.0;Auvergne-Rhône-Alpes;75.07380817908579;75.07380817908579;CA Chambéry Métropole-Coeur des Bauges;Point;[5.946150612, 45.52982362];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.52982362, 5.946150612];2018;CA;TERTIAIRE;73;0;Saint-Baldoph;Savoie;200069110;84;73225;94;ENT;1.0;Auvergne-Rhône-Alpes;286.4906666666667;286.4906666666667;CA Chambéry Métropole-Coeur des Bauges;Point;[5.946150612, 45.52982362];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.520833965, 5.879258647];2018;CA;AGRICULTURE;73;0;Saint-Cassin;Savoie;200069110;84;73228;;PRO;2.0;Auvergne-Rhône-Alpes;38.08736091853042;76.17472183706084;CA Chambéry Métropole-Coeur des Bauges;Point;[5.879258647, 45.520833965];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.452192991, 5.785751317];2018;CC;AGRICULTURE;73;0;Saint-Christophe;Savoie;200040111;84;73229;;PRO;5.0;Auvergne-Rhône-Alpes;17.932455216577157;89.6622760828858;CC Coeur de Chartreuse;Point;[5.785751317, 45.452192991];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.606240571, 5.67641165];2018;CC;TERTIAIRE;73;0;Saint-Genix-sur-Guiers;Savoie;247300528;84;73236;;PRO;150.0;Auvergne-Rhône-Alpes;10.810235122364523;1621.5352683546785;CC Val Guiers;Point;[5.67641165, 45.606240571];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.69312628, 6.39039527];2018;CA;TERTIAIRE;73;0;Pallud;Savoie;200068997;84;73196;;PRO;23.0;Auvergne-Rhône-Alpes;4.066445655517511;93.52825007690276;CA Arlysère;Point;[6.39039527, 45.69312628];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.510388851, 6.814976307];2018;CC;TERTIAIRE;73;0;Peisey-Nancroix;Savoie;247300817;84;73197;55;ENT;6.0;Auvergne-Rhône-Alpes;907.7896907114969;5446.738144268981;CC Les Versants d'Aime;Point;[6.814976307, 45.510388851];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.422903068, 6.714642325];2018;CC;TERTIAIRE;73;0;Planay;Savoie;200040798;84;73201;70;ENT;1.0;Auvergne-Rhône-Alpes;133.0775505646615;133.0775505646615;CC Val Vanoise;Point;[6.714642325, 45.422903068];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.678029784, 6.295801263];2018;CA;TERTIAIRE;73;0;Plancherine;Savoie;200068997;84;73202;55;ENT;1.0;Auvergne-Rhône-Alpes;11.2023712976155;11.2023712976155;CA Arlysère;Point;[6.295801263, 45.678029784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.678029784, 6.295801263];2018;CA;INDUSTRIE;73;1;Plancherine;Savoie;200068997;84;73202;;PRO;;Auvergne-Rhône-Alpes;;;CA Arlysère;Point;[6.295801263, 45.678029784];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.794909171, 6.556848712];2018;CA;TERTIAIRE;73;0;Notre-Dame-de-Bellecombe;Savoie;200068997;84;73186;84;ENT;1.0;Auvergne-Rhône-Alpes;19.88199564946964;19.88199564946964;CA Arlysère;Point;[6.556848712, 45.794909171];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.794909171, 6.556848712];2018;CA;TERTIAIRE;73;0;Notre-Dame-de-Bellecombe;Savoie;200068997;84;73186;;PRO;150.0;Auvergne-Rhône-Alpes;9.201043009664547;1380.156451449682;CA Arlysère;Point;[6.556848712, 45.794909171];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.613129321, 6.356158967];2018;CA;TERTIAIRE;73;0;Notre-Dame-des-Millières;Savoie;200068997;84;73188;;PRO;39.0;Auvergne-Rhône-Alpes;7.9337687278576094;309.41698038644677;CA Arlysère;Point;[6.356158967, 45.613129321];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.375404422, 6.310053828];2018;CC;TERTIAIRE;73;0;Notre-Dame-du-Cruet;Savoie;247300361;84;73189;37;ENT;1.0;Auvergne-Rhône-Alpes;992.8436666666666;992.8436666666666;CC du Canton de la Chambre;Point;[6.310053828, 45.375404422];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.50305883, 6.604394896];2018;CC;TERTIAIRE;73;0;Notre-Dame-du-Pré;Savoie;200023299;84;73190;84;ENT;2.0;Auvergne-Rhône-Alpes;11.83246585729372;23.66493171458744;CC Coeur de Tarentaise;Point;[6.604394896, 45.50305883];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.588185244, 5.771762665];2018;CC;INDUSTRIE;73;0;Novalaise;Savoie;247300668;84;73191;10;ENT;2.0;Auvergne-Rhône-Alpes;116.6707873142096;233.3415746284192;CC du Lac d'Aiguebelette (Ccla);Point;[5.771762665, 45.588185244];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.588185244, 5.771762665];2018;CC;TERTIAIRE;73;0;Novalaise;Savoie;247300668;84;73191;47;ENT;1.0;Auvergne-Rhône-Alpes;62.73243352842971;62.73243352842971;CC du Lac d'Aiguebelette (Ccla);Point;[5.771762665, 45.588185244];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.547828468, 6.181464324];2018;CC;AGRICULTURE;73;0;Châteauneuf;Savoie;200041010;84;73079;;PRO;4.0;Auvergne-Rhône-Alpes;16.83506124803585;67.3402449921434;CC Coeur de Savoie;Point;[6.181464324, 45.547828468];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.560375899, 5.891508186];2018;CA;INDUSTRIE;73;0;Cognin;Savoie;200069110;84;73087;10;ENT;3.0;Auvergne-Rhône-Alpes;205.65357601888186;616.9607280566456;CA Chambéry Métropole-Coeur des Bauges;Point;[5.891508186, 45.560375899];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.560375899, 5.891508186];2018;CA;TERTIAIRE;73;0;Cognin;Savoie;200069110;84;73087;81;ENT;1.0;Auvergne-Rhône-Alpes;59.48705779893485;59.48705779893485;CA Chambéry Métropole-Coeur des Bauges;Point;[5.891508186, 45.560375899];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.560375899, 5.891508186];2018;CA;TERTIAIRE;73;0;Cognin;Savoie;200069110;84;73087;84;ENT;3.0;Auvergne-Rhône-Alpes;44.63112457888542;133.89337373665626;CA Chambéry Métropole-Coeur des Bauges;Point;[5.891508186, 45.560375899];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.560375899, 5.891508186];2018;CA;INDUSTRIE;73;0;Cognin;Savoie;200069110;84;73087;;PRO;47.0;Auvergne-Rhône-Alpes;5.292606239018296;248.75249323385992;CA Chambéry Métropole-Coeur des Bauges;Point;[5.891508186, 45.560375899];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.76328361, 6.496231585];2018;CA;TERTIAIRE;73;0;Cohennoz;Savoie;200068997;84;73088;47;ENT;1.0;Auvergne-Rhône-Alpes;1.8039857800120283;1.8039857800120283;CA Arlysère;Point;[6.496231585, 45.76328361];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.526332356, 6.131752115];2018;CC;TERTIAIRE;73;0;Coise-Saint-Jean-Pied-Gauthier;Savoie;200041010;84;73089;84;ENT;1.0;Auvergne-Rhône-Alpes;21.24830024657113;21.24830024657113;CC Coeur de Savoie;Point;[6.131752115, 45.526332356];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.526332356, 6.131752115];2018;CC;INCONNU;73;0;Coise-Saint-Jean-Pied-Gauthier;Savoie;200041010;84;73089;;PRO;10.0;Auvergne-Rhône-Alpes;9.327929444440334;93.27929444440335;CC Coeur de Savoie;Point;[6.131752115, 45.526332356];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.526332356, 6.131752115];2018;CC;RESIDENTIEL;73;0;Coise-Saint-Jean-Pied-Gauthier;Savoie;200041010;84;73089;;RES;568.0;Auvergne-Rhône-Alpes;6.822130503227226;3874.970125833064;CC Coeur de Savoie;Point;[6.131752115, 45.526332356];1.50537999461958;5e-15;11.6129068301307;27.0967754411991;15.6989136871636;7.95699012528825;19.7849420315142;28.3870888724057;7.95699012528825;0.43011163950813;1191.0;13.1421226861196;5.16129669946204;52.4731258116834;95.0010380099441;21.9354787417371;23.0107470968485;1.763358137791391;1.8541203186359683;1702.8984999999957;1053.14034098523;25.85;1001.58742226551;588.166248467253;5.058772365435835;1.0355039585691075;2873.382703567554;1790.548750000001
[45.395503305, 6.639525395];2018;CC;INDUSTRIE;73;0;Courchevel;Savoie;200040798;84;73227;13;ENT;1.0;Auvergne-Rhône-Alpes;85.25002505862587;85.25002505862587;CC Val Vanoise;Point;[6.639525395, 45.395503305];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395503305, 6.639525395];2018;CC;INDUSTRIE;73;0;Courchevel;Savoie;200040798;84;73227;43;ENT;16.0;Auvergne-Rhône-Alpes;262.54326497214845;4200.692239554375;CC Val Vanoise;Point;[6.639525395, 45.395503305];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395503305, 6.639525395];2018;CC;TERTIAIRE;73;0;Courchevel;Savoie;200040798;84;73227;77;ENT;2.0;Auvergne-Rhône-Alpes;40.19713437054216;80.39426874108432;CC Val Vanoise;Point;[6.639525395, 45.395503305];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.395503305, 6.639525395];2018;CC;TERTIAIRE;73;0;Courchevel;Savoie;200040798;84;73227;98;ENT;1.0;Auvergne-Rhône-Alpes;2.5588151189407804;2.5588151189407804;CC Val Vanoise;Point;[6.639525395, 45.395503305];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.789965652, 6.515781325];2018;CA;TERTIAIRE;73;0;Crest-Voland;Savoie;200068997;84;73094;47;ENT;1.0;Auvergne-Rhône-Alpes;103.3327775563744;103.3327775563744;CA Arlysère;Point;[6.515781325, 45.789965652];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.53146333, 6.092621982];2018;CC;INDUSTRIE;73;0;Cruet;Savoie;200041010;84;73096;43;ENT;1.0;Auvergne-Rhône-Alpes;39.25254308772004;39.25254308772004;CC Coeur de Savoie;Point;[6.092621982, 45.53146333];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.53146333, 6.092621982];2018;CC;INDUSTRIE;73;0;Cruet;Savoie;200041010;84;73096;;PRO;7.0;Auvergne-Rhône-Alpes;9.126838091413187;63.88786663989231;CC Coeur de Savoie;Point;[6.092621982, 45.53146333];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.409980704, 6.17020029];2018;CC;TERTIAIRE;73;0;Arvillard;Savoie;200041010;84;73021;47;ENT;1.0;Auvergne-Rhône-Alpes;188.35068154279358;188.35068154279358;CC Coeur de Savoie;Point;[6.17020029, 45.409980704];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.514174192, 5.77964579];2018;CC;INCONNU;73;1;Attignat-Oncin;Savoie;247300668;84;73022;;PRO;;Auvergne-Rhône-Alpes;;;CC du Lac d'Aiguebelette (Ccla);Point;[5.77964579, 45.514174192];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.514174192, 5.77964579];2018;CC;TERTIAIRE;73;0;Attignat-Oncin;Savoie;247300668;84;73022;;PRO;14.0;Auvergne-Rhône-Alpes;6.411638885749295;89.76294440049013;CC du Lac d'Aiguebelette (Ccla);Point;[5.77964579, 45.514174192];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.57124282, 5.693678633];2018;CC;AGRICULTURE;73;0;Avressieux;Savoie;247300528;84;73025;01;ENT;1.0;Auvergne-Rhône-Alpes;69.27222747864684;69.27222747864684;CC Val Guiers;Point;[5.693678633, 45.57124282];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.57124282, 5.693678633];2018;CC;INDUSTRIE;73;0;Avressieux;Savoie;247300528;84;73025;10;ENT;1.0;Auvergne-Rhône-Alpes;983.0684399837423;983.0684399837423;CC Val Guiers;Point;[5.693678633, 45.57124282];;;;;;;;;;;;;;;;;;;;;;;;;;;;
[45.57124282, 5.693678633];2018;CC;RESIDENTIEL;73;0;Avressieux;Savoie;247300528;84;73025;;RES;226.0;Auvergne-Rhône-Alpes;7.054800264739625;1594.3848598311554;CC Val Guiers;Point;[5.693678633, 45.57124282];0.492611334347775;8.86695358196075;9.85222668695551;13.7931173617377;10.3448380213033;3.44827934043443;41.8719129832617;17.7340080365199;2.46305667173888;0.0;503.0;1.1899071701034;4.43350200912998;60.0985323541294;86.6212160267024;26.6009616184807;24.137955383041;;;;;;;;;;;
